video_id,start_gap,end_gap,duration
5639002579125188926,2735.200,2736.960,1.760
5639002579125188926,3492.480,3493.920,1.440
5223789193594942017,66.240,73.760,7.520
5223789193594942017,1501.560,1502.600,1.040
5223789193594942017,3329.200,3331.360,2.160
5347727776365458468,2998.760,3016.400,17.640
5317287194824846930,56.720,60.560,3.840
5317287194824846930,650.480,657.840,7.360
6049832521871453038,62.040,91.640,29.600
6049832521871453038,777.160,801.840,24.680
6049832521871453038,1037.400,1039.040,1.640
6049832521871453038,1062.080,1072.720,10.640
6049832521871453038,1098.640,1106.880,8.240
6049832521871453038,1175.520,1178.840,3.320
6049832521871453038,1234.920,1245.120,10.200
6049832521871453038,1435.960,1448.240,12.280
6049832521871453038,1651.240,1655.320,4.080
6049832521871453038,1781.720,1784.080,2.360
6049832521871453038,1814.680,1817.120,2.440
6049832521871453038,2284.640,2298.520,13.880
6049832521871453038,2846.280,2851.520,5.240
6049832521871453038,3059.760,3067.760,8.000
5293939752603761867,30.200,31.400,1.200
5293939752603761867,291.560,297.440,5.880
5293939752603761867,656.040,662.400,6.360
5293939752603761867,945.800,959.480,13.680
5293939752603761867,1369.200,1371.440,2.240
5293939752603761867,1825.040,1839.000,13.960
5293939752603761867,2175.040,2188.320,13.280
5293939752603761867,2542.640,2547.200,4.560
5293939752603761867,2731.200,2755.080,23.880
5371106141520845480,2360.920,2362.200,1.280
5371106141520845480,2790.840,2804.640,13.800
5265750165083430975,1438.640,1449.680,11.040
5265750165083430975,1904.320,1915.160,10.840
5265750165083430975,2229.000,2231.720,2.720
5265750165083430975,2853.480,2865.480,12.000
6206024591047894629,3544.280,3549.000,4.720
5669876092551278767,531.520,547.480,15.960
5669876092551278767,889.880,902.200,12.320
5669876092551278767,1245.320,1247.720,2.400
5669876092551278767,1581.880,1589.880,8.000
5669876092551278767,1927.640,1953.160,25.520
5669876092551278767,1993.360,2010.360,17.000
5669876092551278767,2688.720,2700.880,12.160
5669876092551278767,2757.800,2782.400,24.600
5669876092551278767,2976.960,2981.200,4.240
5669876092551278767,3247.440,3267.480,20.040
5636428176558193976,3066.760,3068.280,1.520
5354024627918124342,1934.880,1936.800,1.920
6273738615960936784,201.040,204.400,3.360
6273738615960936784,626.200,630.400,4.200
6273738615960936784,837.080,838.240,1.160
6273738615960936784,1028.960,1030.480,1.520
5683925789557713461,2461.360,2464.640,3.280
6039029820128472211,2374.360,2377.560,3.200
6039029820128472211,3552.520,3564.960,12.440
5276110913861331583,22.880,25.120,2.240
6121949317759544120,298.200,302.880,4.680
6121949317759544120,940.520,943.440,2.920
6121949317759544120,1083.680,1103.880,20.200
6121949317759544120,1286.880,1292.320,5.440
5224144816887051284,1543.720,1548.560,4.840
5173709444596630576,716.680,717.720,1.040
5173709444596630576,933.320,942.160,8.840
5173709444596630576,1014.080,1015.200,1.120
5173709444596630576,2197.240,2205.160,7.920
5165926963856300914,870.840,875.320,4.480
5165926963856300914,1420.760,1444.640,23.880
5165926963856300914,1495.040,1498.360,3.320
5165926963856300914,2221.120,2228.960,7.840
5165926963856300914,2764.960,2784.000,19.040
5762929565483969198,138.880,140.800,1.920
5762929565483969198,450.880,455.160,4.280
5294294087405681939,98.520,123.440,24.920
5294294087405681939,618.640,623.360,4.720
5294294087405681939,1332.640,1344.400,11.760
5294294087405681939,1367.120,1373.280,6.160
5294294087405681939,1924.600,1930.400,5.800
5294294087405681939,3045.560,3061.880,16.320
5294294087405681939,3189.880,3199.480,9.600
5294294087405681939,3302.520,3310.400,7.880
5224122911723631497,21.440,23.720,2.280
5929202781905733028,1554.560,1556.640,2.080
5902126449078293317,1422.360,1426.000,3.640
5597974474566652771,42.240,50.840,8.600
5597974474566652771,553.600,576.000,22.400
5597974474566652771,1079.640,1082.840,3.200
5982356867664289477,91.240,92.720,1.480
5231554923132635211,34.040,35.240,1.200
6135535158289207849,3261.360,3262.840,1.480
6135535158289207849,3446.960,3459.240,12.280
5652744326988752018,2154.800,2156.680,1.880
6221297065255808656,829.000,853.440,24.440
6221297065255808656,1290.680,1298.080,7.400
5446435143428663158,472.440,476.800,4.360
5446435143428663158,734.240,736.160,1.920
5446435143428663158,1069.560,1075.320,5.760
5446435143428663158,1499.480,1519.480,20.000
5446435143428663158,2416.440,2434.560,18.120
5446435143428663158,3034.880,3044.400,9.520
5446435143428663158,3110.160,3121.280,11.120
5446435143428663158,3265.440,3270.520,5.080
5446435143428663158,3498.320,3499.680,1.360
6286186719653905569,110.160,111.880,1.720
6286186719653905569,3535.280,3557.960,22.680
5640887640271405458,639.960,643.280,3.320
5755185739449295498,360.000,363.440,3.440
5755185739449295498,2747.560,2760.160,12.600
5755185739449295498,3326.160,3327.920,1.760
5495784318489908999,945.000,946.200,1.200
5615999163784553199,620.280,623.040,2.760
5615999163784553199,887.080,892.520,5.440
5615999163784553199,927.720,933.040,5.320
6187134036389957036,551.480,556.680,5.200
6187134036389957036,1025.480,1030.360,4.880
6187134036389957036,1641.960,1648.480,6.520
6187134036389957036,3384.640,3394.920,10.280
5615786562936626667,777.560,787.080,9.520
6142236595761166295,621.720,623.400,1.680
6142236595761166295,1409.160,1418.160,9.000
5689182829540259926,1471.600,1496.000,24.400
5241571645860372179,380.280,382.120,1.840
5997602283578188959,41.720,68.920,27.200
5997602283578188959,1016.880,1022.880,6.000
5763321266501368090,1183.840,1190.320,6.480
5763321266501368090,1855.120,1857.440,2.320
5763321266501368090,1908.400,1911.440,3.040
5678029658453757894,273.040,274.200,1.160
5678029658453757894,626.520,628.840,2.320
6277449467704682741,1308.200,1309.800,1.600
5754462896461503942,885.560,886.800,1.240
5754462896461503942,1662.520,1665.760,3.240
5480966680500759421,1046.760,1062.520,15.760
5480966680500759421,1394.640,1400.280,5.640
5480966680500759421,2180.800,2189.200,8.400
5604876916474822998,391.320,402.000,10.680
5604876916474822998,2154.520,2160.520,6.000
5604876916474822998,2801.520,2808.320,6.800
5604876916474822998,2879.080,2881.000,1.920
6275965127007184076,484.880,491.080,6.200
6067383046733028709,1675.800,1686.040,10.240
5416031928933739195,2281.200,2290.280,9.080
6113668191295087079,2826.080,2827.240,1.160
5104636062555440832,361.760,388.840,27.080
5104636062555440832,417.960,425.120,7.160
5104636062555440832,2164.040,2165.320,1.280
5157404889747570804,674.400,684.120,9.720
5623044628136917355,463.120,476.800,13.680
5623044628136917355,1072.560,1075.920,3.360
5623044628136917355,1454.480,1466.520,12.040
5623044628136917355,1635.440,1650.280,14.840
5623044628136917355,1693.280,1700.400,7.120
5623044628136917355,2197.200,2213.440,16.240
5623044628136917355,2396.680,2397.800,1.120
6287659463939705827,3277.480,3304.240,26.760
5839812486567602154,1155.480,1171.840,16.360
5839812486567602154,1251.680,1256.440,4.760
6150015211030959641,110.480,111.840,1.360
6150015211030959641,288.560,289.560,1.000
6150015211030959641,2748.440,2750.000,1.560
6054749400431848987,1948.040,1952.920,4.880
5913604319680134251,3183.320,3190.520,7.200
5234548085845413413,1595.560,1598.640,3.080
6290262214121084137,2336.960,2342.760,5.800
6290262214121084137,3349.040,3354.960,5.920
6351154971953570457,98.480,107.680,9.200
6351154971953570457,440.040,455.880,15.840
6351154971953570457,478.280,479.280,1.000
6351154971953570457,1294.640,1297.120,2.480
6351154971953570457,1428.640,1430.120,1.480
6351154971953570457,1543.520,1549.720,6.200
6351154971953570457,1626.000,1629.920,3.920
6351154971953570457,2073.640,2087.120,13.480
6351154971953570457,2146.160,2147.560,1.400
6351154971953570457,2333.080,2342.960,9.880
6351154971953570457,2598.640,2603.080,4.440
6351154971953570457,2933.200,2937.840,4.640
6351154971953570457,3282.040,3283.760,1.720
6351154971953570457,3357.360,3363.920,6.560
5358098833064900032,2934.520,2941.680,7.160
5358098833064900032,3186.680,3197.000,10.320
6076763255332712049,793.280,796.040,2.760
5714741320913032153,868.280,892.320,24.040
5714741320913032153,1361.400,1369.240,7.840
5714741320913032153,1625.560,1648.520,22.960
6338614096946000839,1683.440,1690.880,7.440
6338614096946000839,2908.800,2914.440,5.640
5406028091107889039,1363.720,1375.520,11.800
5406028091107889039,2653.320,2670.440,17.120
5592276770918534125,441.560,449.680,8.120
5592276770918534125,518.800,534.720,15.920
5592276770918534125,931.680,937.320,5.640
5592276770918534125,1319.360,1329.160,9.800
5592276770918534125,1362.760,1368.800,6.040
5592276770918534125,1418.240,1441.720,23.480
5600569493806896314,67.960,76.280,8.320
5600569493806896314,548.760,553.920,5.160
5600569493806896314,1435.320,1439.600,4.280
6190431282783054100,1744.880,1773.440,28.560
5641584713463546337,525.560,531.440,5.880
5749222606855512984,180.000,181.200,1.200
5749222606855512984,1300.600,1308.840,8.240
5749222606855512984,1951.000,1962.200,11.200
5749222606855512984,2124.440,2152.920,28.480
5532854180391464204,3009.840,3011.840,2.000
5695433295433870198,2988.320,2992.520,4.200
5695433295433870198,3151.560,3154.320,2.760
6248757368159454461,3410.760,3417.400,6.640
5176667818070118410,1951.360,1954.440,3.080
5599319658290522140,965.000,973.840,8.840
6599401934195579591,1127.640,1132.960,5.320
6599401934195579591,3263.080,3268.640,5.560
6599401934195579591,3396.160,3398.800,2.640
6599401934195579591,3535.640,3549.320,13.680
5090546422340930233,1629.240,1633.080,3.840
5090546422340930233,2492.960,2507.360,14.400
6080371027836117437,2605.760,2608.760,3.000
6080371027836117437,3569.320,3573.560,4.240
6274706272088545077,145.280,146.920,1.640
5707340234098776486,143.760,149.800,6.040
5707340234098776486,3110.400,3116.160,5.760
5400446351610002061,482.440,484.760,2.320
5147000331473002831,132.920,136.400,3.480
5620842599234468139,2247.040,2250.600,3.560
5857411974077398330,143.800,154.840,11.040
5564464711023520300,276.360,278.960,2.600
6004552399656579998,2335.480,2337.040,1.560
5675443658644833084,652.440,656.200,3.760
5675443658644833084,1161.600,1163.560,1.960
6112553647298626702,2250.520,2255.360,4.840
6112553647298626702,2432.600,2439.240,6.640
5546038012036495446,1809.480,1811.440,1.960
5773196255341640710,550.880,562.360,11.480
5475748295223859697,607.600,610.680,3.080
5475748295223859697,1843.480,1854.960,11.480
6327006088835092275,2678.760,2689.200,10.440
5395198331071015431,332.120,336.520,4.400
6116270941476465914,3245.160,3248.480,3.320
5704743926368344374,150.600,152.760,2.160
5724406285831489282,933.320,935.200,1.880
5724406285831489282,1071.200,1074.360,3.160
6303260503145708791,155.320,158.360,3.040
6303260503145708791,1334.880,1336.400,1.520
6303260503145708791,3121.000,3126.640,5.640
6031372322936428241,2347.480,2353.480,6.000
5938229944168473479,197.120,200.760,3.640
5938229944168473479,470.320,474.640,4.320
5938229944168473479,2511.640,2515.320,3.680
5130659699728866130,508.120,515.880,7.760
5501534849405526207,214.840,216.480,1.640
5351429608677881005,55.880,67.240,11.360
5648680428933273497,488.240,495.280,7.040
5648680428933273497,1367.880,1371.640,3.760
6078421542197308079,124.440,127.480,3.040
6285077329601348734,3010.720,3014.120,3.400
6012806467806014255,2614.000,2635.840,21.840
5832019697905738579,1237.200,1248.600,11.400
5832019697905738579,1469.960,1471.160,1.200
5832019697905738579,2907.040,2908.080,1.040
5692105125276194280,1011.080,1015.920,4.840
5692105125276194280,1228.320,1231.640,3.320
5692105125276194280,1277.160,1281.800,4.640
5692105125276194280,1330.480,1332.240,1.760
5692105125276194280,1367.640,1392.640,25.000
5692105125276194280,1592.680,1600.280,7.600
5692105125276194280,1623.320,1632.600,9.280
5692105125276194280,2888.720,2907.200,18.480
5692105125276194280,3327.040,3329.720,2.680
5496339656964283515,778.440,800.200,21.760
5496339656964283515,1486.160,1490.320,4.160
5496339656964283515,1555.520,1565.360,9.840
5586711781793132344,808.400,810.400,2.000
5586711781793132344,1964.640,1973.040,8.400
6235867312331743459,1417.440,1420.280,2.840
6233608589009718329,1237.200,1242.800,5.600
6104516045505074424,352.040,356.120,4.080
6852482023118872081,273.640,277.280,3.640
6852482023118872081,2515.240,2518.600,3.360
6852482023118872081,3330.360,3337.800,7.440
6852482023118872081,3393.240,3413.680,20.440
5217815752249451326,3498.920,3500.040,1.120
6039179284990373014,676.360,677.360,1.000
6039179284990373014,2292.720,2294.200,1.480
6039179284990373014,3193.800,3199.040,5.240
6039179284990373014,3524.120,3540.600,16.480
6132221161523693639,661.880,662.880,1.000
6132221161523693639,974.480,985.360,10.880
6132221161523693639,1315.520,1320.240,4.720
5592613066857811000,3213.400,3219.840,6.440
6111542182483565918,111.400,116.720,5.320
5493742060743662529,542.080,544.240,2.160
5493742060743662529,580.760,586.480,5.720
5493742060743662529,1229.520,1237.120,7.600
5342880475444973168,73.040,74.320,1.280
5342880475444973168,601.400,605.800,4.400
5342880475444973168,1824.080,1826.240,2.160
6079731936727709069,657.000,658.120,1.120
5589284896700168307,1254.640,1282.680,28.040
5589284896700168307,1536.680,1543.840,7.160
5589284896700168307,2296.760,2306.720,9.960
5589284896700168307,2396.280,2397.320,1.040
5589284896700168307,2684.480,2689.600,5.120
5589284896700168307,2777.800,2788.400,10.600
5589284896700168307,3190.640,3195.200,4.560
5890359956674181820,1108.400,1121.840,13.440
5890359956674181820,1613.320,1624.400,11.080
5890359956674181820,3442.800,3447.000,4.200
5594507148265583126,31.320,38.600,7.280
5641963529579054591,345.800,347.840,2.040
5641963529579054591,1289.200,1293.960,4.760
5855492123675050800,48.240,74.880,26.640
5855492123675050800,1519.560,1521.920,2.360
5998630498748904755,860.240,861.320,1.080
5998630498748904755,1339.440,1357.960,18.520
5998630498748904755,1383.560,1386.600,3.040
6195649668047696641,311.760,325.280,13.520
6195649668047696641,476.520,483.000,6.480
6195649668047696641,521.640,526.800,5.160
6195649668047696641,1532.880,1534.640,1.760
6195649668047696641,1892.800,1907.360,14.560
6195649668047696641,2447.040,2464.320,17.280
6195649668047696641,2503.760,2507.320,3.560
6195649668047696641,2563.320,2578.200,14.880
6195649668047696641,3104.040,3118.920,14.880
6195649668047696641,3366.600,3382.200,15.600
5340297052616428592,2998.960,3002.600,3.640
5383742364814658903,619.320,622.920,3.600
5383742364814658903,1457.240,1464.040,6.800
5383742364814658903,1520.880,1525.040,4.160
5792447587248304721,1187.160,1188.600,1.440
6311030098984148580,2914.360,2917.480,3.120
5744029991394670589,1144.240,1154.480,10.240
5744029991394670589,1177.680,1188.160,10.480
5744029991394670589,2007.200,2028.960,21.760
5744029991394670589,3428.360,3431.640,3.280
5212610251886695418,1189.760,1204.280,14.520
5231172241546561483,28.160,39.040,10.880
5231172241546561483,855.120,858.440,3.320
5231172241546561483,1558.760,1560.040,1.280
5231172241546561483,2351.440,2361.560,10.120
6163094674937450436,122.440,124.840,2.400
6163094674937450436,3541.120,3560.720,19.600
5551086316562997140,173.280,178.080,4.800
5401161463664788159,1831.560,1834.520,2.960
6016517319549760297,91.880,93.720,1.840
6207162327884604810,2018.960,2021.560,2.600
5090916219025116054,334.040,349.040,15.000
5090916219025116054,1870.400,1872.680,2.280
5090916219025116054,2268.160,2281.400,13.240
5090916219025116054,2853.320,2855.720,2.400
5090916219025116054,3076.360,3086.880,10.520
6116098283816413958,518.240,519.520,1.280
6116098283816413958,551.160,553.600,2.440
6052430118092074306,246.000,262.120,16.120
6052430118092074306,642.960,645.600,2.640
6052430118092074306,671.520,683.520,12.000
6052430118092074306,1167.080,1175.560,8.480
6052430118092074306,1398.840,1402.320,3.480
6052430118092074306,1990.280,2000.840,10.560
6052430118092074306,2047.440,2049.640,2.200
6052430118092074306,2077.640,2081.120,3.480
6052430118092074306,2280.720,2284.480,3.760
6052430118092074306,2353.280,2354.440,1.160
6052430118092074306,2498.800,2502.120,3.320
6052430118092074306,3038.240,3039.440,1.200
5298766437681244446,1340.920,1349.480,8.560
5093895208341624036,118.240,126.200,7.960
5093895208341624036,1012.800,1037.520,24.720
5093895208341624036,2776.480,2778.160,1.680
5093895208341624036,3510.200,3511.440,1.240
5209687956138494766,1638.320,1644.880,6.560
6255163741399218846,391.760,396.760,5.000
6715183085580716963,158.520,180.880,22.360
6715183085580716963,1775.080,1779.840,4.760
6715183085580716963,2239.920,2248.920,9.000
6715183085580716963,2314.640,2316.120,1.480
6122320402933918585,155.960,178.720,22.760
6122320402933918585,433.520,445.400,11.880
6122320402933918585,524.080,529.480,5.400
6122320402933918585,760.160,787.120,26.960
6122320402933918585,889.320,892.240,2.920
6122320402933918585,1156.640,1165.560,8.920
6122320402933918585,1370.880,1372.520,1.640
6122320402933918585,1467.480,1479.200,11.720
5472765440436784587,1646.200,1650.720,4.520
5974239379474869334,3489.880,3516.040,26.160
5672840908463454588,1639.320,1640.440,1.120
6782915149339575491,846.200,856.720,10.520
6103655334037990363,847.160,857.400,10.240
6103655334037990363,1191.760,1197.080,5.320
6103655334037990363,2835.360,2844.280,8.920
6244031186167982025,1401.800,1406.280,4.480
6354497315503320017,348.840,354.440,5.600
6354497315503320017,713.200,715.560,2.360
6354497315503320017,1725.280,1730.400,5.120
6354497315503320017,3089.280,3094.000,4.720
6137416353964936582,91.360,99.320,7.960
6137416353964936582,975.520,978.640,3.120
6125660169503289286,398.760,408.120,9.360
6125660169503289286,564.560,573.600,9.040
6125660169503289286,1430.360,1434.200,3.840
5594641150448226995,395.880,404.520,8.640
5594641150448226995,1024.200,1028.960,4.760
5594641150448226995,1071.120,1076.960,5.840
5284317307886087887,1990.520,1999.440,8.920
5284317307886087887,2213.000,2222.200,9.200
5284317307886087887,2514.840,2517.680,2.840
5921437051537909155,2529.240,2531.720,2.480
5578955070856550275,878.800,895.320,16.520
5340433632609679996,1082.320,1094.360,12.040
5340433632609679996,1194.120,1200.080,5.960
6069853082441786018,3860.720,3868.640,7.920
6069853082441786018,3945.440,3953.680,8.240
5265763049155075091,2635.640,2640.600,4.960
5265763049155075091,2684.640,2708.520,23.880
6171540728141904121,3453.280,3455.800,2.520
5236357126070489936,3342.320,3352.080,9.760
6169039768668581120,1745.720,1761.640,15.920
5164062518553105701,866.200,883.680,17.480
5164062518553105701,1247.080,1251.400,4.320
6170065406858865731,1911.160,1920.960,9.800
5395593897558977049,1818.040,1821.480,3.440
6165600788354667618,483.080,488.120,5.040
5656855899193453787,259.400,265.040,5.640
5656855899193453787,315.240,320.800,5.560
5656855899193453787,647.080,654.160,7.080
5656855899193453787,706.680,708.440,1.760
5656855899193453787,2842.640,2867.920,25.280
5656855899193453787,3136.960,3149.600,12.640
5656855899193453787,3365.000,3371.160,6.160
5241556183978106597,1496.160,1501.640,5.480
5241556183978106597,1784.120,1789.800,5.680
6854711111145496193,166.080,171.960,5.880
6854711111145496193,268.000,271.360,3.360
6854711111145496193,1833.400,1835.920,2.520
5925611759749542295,1451.960,1454.600,2.640
5175901166407781739,599.280,607.000,7.720
6781430808642077845,854.600,866.880,12.280
6075933467625912531,105.880,113.320,7.440
5160709867081845390,1437.120,1441.680,4.560
5160709867081845390,1788.200,1810.720,22.520
5160709867081845390,2164.560,2165.680,1.120
5129558040617440365,136.120,137.880,1.760
5129558040617440365,1753.680,1755.320,1.640
5225978337595504968,89.360,97.160,7.800
5225978337595504968,1463.440,1465.240,1.800
5950902245196345488,782.960,786.120,3.160
5950902245196345488,1094.680,1097.080,2.400
5950902245196345488,1275.000,1277.720,2.720
5950902245196345488,1373.600,1374.760,1.160
6013548638154763075,92.800,95.480,2.680
6062930024640528043,1443.080,1445.440,2.360
6329233888371529714,3170.400,3180.240,9.840
6173728584465627454,137.560,139.360,1.800
6173728584465627454,1229.360,1246.000,16.640
6173728584465627454,1970.120,1990.960,20.840
6173728584465627454,2471.960,2474.720,2.760
6173728584465627454,2799.120,2804.920,5.800
6173728584465627454,3067.600,3080.760,13.160
6173728584465627454,3132.080,3134.280,2.200
6173728584465627454,3417.400,3424.440,7.040
5537398685299637406,2861.680,2866.760,5.080
6413673804425394162,1691.200,1695.760,4.560
6270608873271300675,3148.560,3150.320,1.760
6270608873271300675,3519.000,3535.640,16.640
6243537694404620461,1950.960,1959.200,8.240
6243537694404620461,3146.400,3158.200,11.800
6243537694404620461,3262.120,3273.520,11.400
6243537694404620461,3313.280,3322.880,9.600
6188975288869710012,3362.040,3364.960,2.920
5527686046244181395,366.480,368.160,1.680
6033106630730554311,2700.880,2714.320,13.440
5365914814550168104,1146.320,1152.080,5.760
5963167383303537242,1255.080,1272.320,17.240
5963167383303537242,1416.120,1420.800,4.680
5963167383303537242,1583.680,1586.000,2.320
5254951328811059808,2325.440,2327.480,2.040
6044746851096182091,1733.120,1743.760,10.640
5449807123082955341,2314.360,2317.040,2.680
5449807123082955341,2979.800,2983.400,3.600
5449807123082955341,3200.760,3204.000,3.240
5323236154026541893,115.840,128.680,12.840
6131839768427755299,1806.640,1809.640,3.000
6131839768427755299,2998.760,3009.440,10.680
5945705764264913649,862.000,872.480,10.480
6198645407736699009,814.440,816.840,2.400
5644567568250620488,2806.000,2813.880,7.880
5511003964600015607,634.040,648.760,14.720
5511003964600015607,728.280,731.480,3.200
5511003964600015607,764.760,773.480,8.720
5927839559285979529,70.280,75.920,5.640
6299650153636687648,1030.400,1051.400,21.000
6299650153636687648,1604.600,1615.520,10.920
6299650153636687648,1945.000,1947.720,2.720
6299650153636687648,2790.040,2805.400,15.360
6299650153636687648,3165.320,3172.880,7.560
6299650153636687648,3526.720,3539.680,12.960
6299650153636687648,3564.800,3569.160,4.360
6020239767705218442,3517.760,3537.320,19.560
5410839313472871460,786.080,798.000,11.920
5410839313472871460,2399.240,2402.520,3.280
5410839313472871460,2555.880,2559.520,3.640
6174964246556688127,1587.440,1590.440,3.000
5611575776966397847,120.000,125.320,5.320
5611575776966397847,598.400,603.040,4.640
6331843081003851958,2841.040,2864.960,23.920
5894440605102082849,43.280,68.880,25.600
5101325932090649776,1499.240,1501.120,1.880
5404512826645859441,63.720,70.080,6.360
5085357672350628540,479.080,486.800,7.720
5085357672350628540,2189.120,2204.160,15.040
5085357672350628540,3029.080,3034.760,5.680
5686522097288145936,2368.520,2370.520,2.000
5847766336524038697,1309.560,1310.640,1.080
5439409006429129628,1071.360,1086.920,15.560
5439409006429129628,1502.320,1504.160,1.840
5439409006429129628,2154.240,2162.600,8.360
5439409006429129628,2516.440,2519.840,3.400
5767413511341002632,1314.480,1321.160,6.680
5712152744123731214,1607.440,1609.560,2.120
5712152744123731214,2639.400,2642.960,3.560
5712152744123731214,3291.360,3308.920,17.560
5712152744123731214,3353.720,3362.600,8.880
6305847791444819713,3178.040,3191.000,12.960
6305847791444819713,3307.280,3324.520,17.240
5465110520258333030,185.880,190.000,4.120
5698055372968079741,91.520,96.280,4.760
6133065122597278010,1473.040,1477.560,4.520
6140087394126246749,3204.360,3207.240,2.880
5099091689273058848,855.120,858.520,3.400
5099091689273058848,2614.800,2617.080,2.280
5099091689273058848,3388.640,3393.240,4.600
6121444229584504621,2983.800,2986.680,2.880
5389306065449897709,1941.120,1950.960,9.840
5389306065449897709,2539.120,2544.720,5.600
6236123721875109669,1089.720,1096.280,6.560
5113588492387230304,827.600,844.960,17.360
5477592124684034442,92.000,94.920,2.920
5477592124684034442,337.240,343.240,6.000
5477592124684034442,609.880,618.080,8.200
5477592124684034442,1085.800,1091.360,5.560
5477592124684034442,1238.880,1240.560,1.680
5477592124684034442,1324.480,1338.520,14.040
5477592124684034442,1598.920,1617.880,18.960
5477592124684034442,2493.560,2494.960,1.400
5477592124684034442,3052.800,3055.160,2.360
5477592124684034442,3168.120,3178.640,10.520
5477592124684034442,3282.320,3291.000,8.680
5477592124684034442,3464.960,3476.600,11.640
5252717085993469491,18.720,22.520,3.800
5252717085993469491,1600.760,1609.360,8.600
5998607305925452990,1614.600,1618.600,4.000
5556866483583172215,217.280,233.960,16.680
6257636354050482017,3464.520,3474.440,9.920
6700343544076306883,1909.680,1914.440,4.760
6700343544076306883,3430.680,3432.200,1.520
6126670345790285122,3052.560,3054.800,2.240
6126670345790285122,3355.400,3371.560,16.160
6044374477431618875,177.920,184.480,6.560
6044374477431618875,636.760,652.400,15.640
6136005457208122724,132.920,133.960,1.040
5898406577903226108,1166.440,1168.600,2.160
5898406577903226108,2706.080,2712.400,6.320
5898406577903226108,3031.360,3044.680,13.320
5898406577903226108,3387.400,3390.640,3.240
5898406577903226108,3429.600,3432.960,3.360
5867637432194743565,555.800,557.960,2.160
5867637432194743565,741.280,744.240,2.960
5867637432194743565,1475.920,1478.320,2.400
6020144419431304611,78.480,86.760,8.280
6020144419431304611,177.320,185.480,8.160
6020144419431304611,331.840,344.160,12.320
6020144419431304611,434.440,449.920,15.480
6020144419431304611,580.560,590.480,9.920
6020144419431304611,1264.960,1272.200,7.240
6020144419431304611,1620.640,1624.640,4.000
6020144419431304611,1704.640,1715.320,10.680
6020144419431304611,1891.360,1898.160,6.800
6020144419431304611,2020.240,2035.480,15.240
6020144419431304611,2057.400,2069.400,12.000
6020144419431304611,3446.000,3472.200,26.200
5667580003022578977,137.920,139.880,1.960
5603021490602947306,1914.000,1916.800,2.800
5603021490602947306,3095.120,3101.600,6.480
5603021490602947306,3200.840,3205.960,5.120
6014949226990061588,205.040,219.280,14.240
6014949226990061588,265.440,290.360,24.920
6014949226990061588,442.760,448.360,5.600
6014949226990061588,1239.920,1255.480,15.560
6014949226990061588,1692.080,1695.880,3.800
6014949226990061588,1859.760,1879.320,19.560
6014949226990061588,2187.120,2194.720,7.600
6014949226990061588,2485.440,2488.640,3.200
6014949226990061588,2672.960,2683.280,10.320
6014949226990061588,2943.960,2945.720,1.760
6014949226990061588,3023.560,3030.360,6.800
6180422290996445654,219.720,224.400,4.680
6180422290996445654,1049.960,1050.960,1.000
6155948708350392022,210.760,218.320,7.560
6155948708350392022,2597.160,2598.280,1.120
6218699469035187201,1371.880,1378.480,6.600
6218699469035187201,1696.640,1720.800,24.160
5754455165520371141,1216.880,1224.840,7.960
5636801838712945981,164.920,168.440,3.520
5636801838712945981,796.920,800.600,3.680
5636801838712945981,1510.560,1514.800,4.240
6187586296446182973,169.600,179.320,9.720
6085566220277362307,52.400,53.960,1.560
5617491235423185991,3223.640,3229.480,5.840
5679137760016122882,618.960,620.800,1.840
5263519787736373318,1890.760,1900.280,9.520
6231758317098601501,1185.200,1193.400,8.200
6015404064026637070,2611.680,2639.280,27.600
5636786376830680426,2555.920,2557.360,1.440
6067737381534952009,2300.440,2301.560,1.120
5400415427845470828,2995.240,2997.560,2.320
5452404719303576259,1377.560,1387.200,9.640
6081128660067155306,1738.760,1763.600,24.840
6022742015651925506,395.040,399.520,4.480
6022742015651925506,687.280,712.920,25.640
6022742015651925506,1129.240,1133.680,4.440
6022742015651925506,1544.160,1552.680,8.520
6022742015651925506,1787.360,1797.640,10.280
6022742015651925506,1930.360,1935.520,5.160
6022742015651925506,1959.040,1975.400,16.360
6022742015651925506,2688.120,2710.640,22.520
5508405079889205837,430.800,433.440,2.640
5508405079889205837,1402.920,1428.560,25.640
5508405079889205837,1470.360,1478.600,8.240
5410107451045634468,1258.840,1260.520,1.680
5423452343931016345,646.520,650.800,4.280
5535670819977409346,1354.080,1356.960,2.880
6035697784500233002,3303.520,3325.200,21.680
6337225104543485959,726.920,734.640,7.720
5657185752669551209,135.720,139.480,3.760
5475374633069107138,2284.880,2291.440,6.560
5475374633069107138,2943.560,2951.400,7.840
5182606469350302264,32.920,35.920,3.000
6230660523457743887,1466.080,1468.720,2.640
6230660523457743887,1723.600,1739.400,15.800
6191562577168820208,3312.640,3324.840,12.200
